UUID,timeSlot,totalKeys,sharing,consumption,remainder
7cda77cd212ff9a480f08ca8a91f0eca,74,4849651,1954525,26308.94714,0.994575084
8569bee0f4aba3c064656bff33a63b1f,74,109051897,81703677,70762906.01,0.351107977
91dbcd5baf074fe8be6f39281bf835f2,74,43,23,34.5375221,0.196801812
96b7bd9a421bca1b6a8e2916b9ce9f93,74,1474545,338952,1369946.018,0.070936446
96cc4d1951f719c6cd9340eb9b502315,74,1166,1051,534.7073042,0.541417406
9f1da583f2fe3f475c87afdae6abb996,74,71303160,27646165,65391054.17,0.082915061
a28aafe3a71af397e522b57b2d36f0ab,74,9,7,5.122457037,0.430838107
a9448eba34ad3e5c3eff2f19199bad94,74,1073741823,76491131,349910443.4,0.674120505
b28f42d989cfc821a762df290c62f729,74,1073741822,138330574,723472321.6,0.326213893
b50ff253b9fec25367c1a40a8d230e86,74,0,0,0,0.709836621
bf9e293b83ddbb32040aac0c6be221e5,75,0,0,0,0.787149764
cd4c30b63be63dae7decda66c45e6ee5,75,0,0,0,0.97385307
da43ab15b4ab7324d91f3717b2d9e029,75,334,132,120.9093501,0.637995958
e48bd34b652bb6ac51fd18fbb523c2b4,75,0,0,0,0.912896865
e5e924358c73cd453d7fb072ef0442aa,75,9,3,7.153456531,0.205171497
e7f180f200d2b3d396c7cf54570eaef2,75,1140850680,360233440,109411085,0.904096928
f0c25ed4f215935329887ef1cfeb0830,75,0,0,0,0.219334093
f99f8089688072c369867930674a2f5f,75,0,0,0,0.20347426
fbf102d198ba287a353b0cddc191cb0d,75,156120,97543,70305.21663,0.549671941
fdb56adec625fc4c0438fdc70c97e2dd,75,0,0,0,0.704085446
000c00a0e99903f7255edf24d9ab0b6a,75,233454,208090,43627.89877,0.813119935
19eeafb7e15ffdc347fc9f61116ea605,75,8650740,6326437,5535199.865,0.36014724
1af9d33faff1826077e29e195ac5ef14,75,62445,11278,16783.72073,0.731223945
1b7b4236e27163699013842b23f58639,75,167772155,8883313,3475189.279,0.979286257
23e6fc29cc7fdf127fd57797caec1ef9,75,150994938,142583543,87803361.64,0.41850129
24b701ecd0db088223878f634ae6d43e,75,6441,3581,1722.856308,0.732517263
24f476df91974ae3b048f581ccb793fb,75,0,0,0,0.304034974
2625494724018df4323553ff542e2e5a,75,10858,4975,6367.067598,0.413605858
286b271a873c7b4e190f384e28e4063a,75,2686962,1078955,1407232.349,0.476273818
2a5fdd3f3ba34c005a3b110662f2420e,75,402653181,386944954,29877061.41,0.925799515
2b880bc9b8bead31e44c22e9cdb8f25c,75,0,0,0,0.016594751
32ab7472fba2c88bab5ba0c0961b3457,75,26214390,3512273,13095963.84,0.500428435
32cfe384db792f80725b066ae72b087b,75,187,104,70.33035896,0.623901824
39469674a01435b4e00763a53c550bae,75,2103,1070,1983.584304,0.056783498
3ab3f2ea66efecc264a7681fc7c5ec26,75,1,0,0.088581744,0.911418256
3b23e436f382689ed501eb22c1b95736,75,15204341,384504,3994858.567,0.737255395
4170a28cc94f27124d0582470c7a804a,75,79,34,52.92151729,0.330107376
582dff23dc4fe61ae147f9bbffddb682,75,3720,2651,3292.891362,0.11481415
5da7f1a2c0703c294a1b14677c00ab70,75,44040183,17563936,31130906.15,0.293124959
6e0c2e9c32fac15d0b736e7f72760ce0,75,802800,588787,514746.8728,0.358810572
726fd6325dc02b13a68e292891fd74d5,75,633,482,173.9170957,0.725249454
751cbcc1c2e98718b8504bde96824acb,75,434159,90145,79278.91127,0.817396596
79394d52d0794fda6566cbb829fee639,75,17643,9022,8852.716445,0.498230661
7cda77cd212ff9a480f08ca8a91f0eca,75,4849651,876635,3869642.946,0.202078058
8569bee0f4aba3c064656bff33a63b1f,75,109051897,87379354,63120522.55,0.421188221
91dbcd5baf074fe8be6f39281bf835f2,75,43,43,25.47902235,0.407464597
96b7bd9a421bca1b6a8e2916b9ce9f93,75,1474545,894728,342754.1308,0.767552614
96cc4d1951f719c6cd9340eb9b502315,75,1166,1073,1147.278064,0.016056549
9f1da583f2fe3f475c87afdae6abb996,75,71303160,66517575,321194.0559,0.995495374
a28aafe3a71af397e522b57b2d36f0ab,75,9,7,4.014631017,0.553929887
a9448eba34ad3e5c3eff2f19199bad94,75,1073741823,765069816,388293349.5,0.638373638
b28f42d989cfc821a762df290c62f729,75,1073741822,374710358,291742052.5,0.72829404
b50ff253b9fec25367c1a40a8d230e86,75,0,0,0,0.888364824
bf9e293b83ddbb32040aac0c6be221e5,76,0,0,0,0.642265521
cd4c30b63be63dae7decda66c45e6ee5,76,0,0,0,0.65413613
da43ab15b4ab7324d91f3717b2d9e029,76,334,166,120.8650282,0.638128658
e48bd34b652bb6ac51fd18fbb523c2b4,76,0,0,0,0.734941848
e5e924358c73cd453d7fb072ef0442aa,76,9,1,5.254774294,0.41613619
e7f180f200d2b3d396c7cf54570eaef2,76,1140850680,1058355074,216552702.7,0.810183132
f0c25ed4f215935329887ef1cfeb0830,76,0,0,0,0.134211747
f99f8089688072c369867930674a2f5f,76,0,0,0,0.444581586
fbf102d198ba287a353b0cddc191cb0d,76,156120,119517,7124.349761,0.954366194
fdb56adec625fc4c0438fdc70c97e2dd,76,0,0,0,0.623916362
000c00a0e99903f7255edf24d9ab0b6a,76,233454,203119,158868.4262,0.319487239
19eeafb7e15ffdc347fc9f61116ea605,76,8650740,1808309,6870872.586,0.205747417
1af9d33faff1826077e29e195ac5ef14,76,62445,26498,45910.71236,0.26478161
1b7b4236e27163699013842b23f58639,76,167772155,164416422,105077110.3,0.373691598
23e6fc29cc7fdf127fd57797caec1ef9,76,150994938,7371652,38894560.24,0.742411496
24b701ecd0db088223878f634ae6d43e,76,6441,2491,5980.829265,0.071443989
24f476df91974ae3b048f581ccb793fb,76,0,0,0,0.577634047
2625494724018df4323553ff542e2e5a,76,10858,4291,1595.362548,0.853070312
286b271a873c7b4e190f384e28e4063a,76,2686962,1229244,720828.9924,0.731730857
2a5fdd3f3ba34c005a3b110662f2420e,76,402653181,10052027,105164040.8,0.738822278
2b880bc9b8bead31e44c22e9cdb8f25c,76,0,0,0,0.658048186
32ab7472fba2c88bab5ba0c0961b3457,76,26214390,14784614,1989849.752,0.924093227
32cfe384db792f80725b066ae72b087b,76,187,6,40.17182837,0.785177388
39469674a01435b4e00763a53c550bae,76,2103,1351,1799.629827,0.144255907
3ab3f2ea66efecc264a7681fc7c5ec26,76,1,0,0.672660875,0.327339125
3b23e436f382689ed501eb22c1b95736,76,15204341,9098927,2238481.313,0.852773539
4170a28cc94f27124d0582470c7a804a,76,79,14,19.79985732,0.749368895
582dff23dc4fe61ae147f9bbffddb682,76,3720,1048,2682.233268,0.278969552
5da7f1a2c0703c294a1b14677c00ab70,76,44040183,38880604,37913175.64,0.139123113
6e0c2e9c32fac15d0b736e7f72760ce0,76,802800,198051,148524.394,0.814992035
726fd6325dc02b13a68e292891fd74d5,76,633,529,577.5638007,0.087576934
751cbcc1c2e98718b8504bde96824acb,76,434159,432537,271317.9947,0.375072278
79394d52d0794fda6566cbb829fee639,76,17643,10143,13114.47181,0.256675633
7cda77cd212ff9a480f08ca8a91f0eca,76,4849651,2631320,3872342.645,0.201521379
8569bee0f4aba3c064656bff33a63b1f,76,109051897,95253777,7181325.348,0.934147635
91dbcd5baf074fe8be6f39281bf835f2,76,43,41,35.07062214,0.184404136
96b7bd9a421bca1b6a8e2916b9ce9f93,76,1474545,1063464,1074976.238,0.270977666
96cc4d1951f719c6cd9340eb9b502315,76,1166,88,1102.500141,0.054459571
9f1da583f2fe3f475c87afdae6abb996,76,71303160,22404025,65476576.42,0.081715643
a28aafe3a71af397e522b57b2d36f0ab,76,9,9,6.426782355,0.285913072
a9448eba34ad3e5c3eff2f19199bad94,76,1073741823,714648541,407257535.3,0.620711863
b28f42d989cfc821a762df290c62f729,76,1073741822,58100022,501738233.1,0.532719856
b50ff253b9fec25367c1a40a8d230e86,76,0,0,0,0.63570366
bf9e293b83ddbb32040aac0c6be221e5,77,0,0,0,0.253598166
cd4c30b63be63dae7decda66c45e6ee5,77,0,0,0,0.236567262
da43ab15b4ab7324d91f3717b2d9e029,77,334,21,75.80742141,0.773031672
e48bd34b652bb6ac51fd18fbb523c2b4,77,0,0,0,0.948467318
e5e924358c73cd453d7fb072ef0442aa,77,9,7,1.66464724,0.815039196
e7f180f200d2b3d396c7cf54570eaef2,77,1140850680,292517744,445574371.3,0.609436731
f0c25ed4f215935329887ef1cfeb0830,77,0,0,0,0.034899006
f99f8089688072c369867930674a2f5f,77,0,0,0,0.343678716
fbf102d198ba287a353b0cddc191cb0d,77,156120,115802,111326.8891,0.286914622
fdb56adec625fc4c0438fdc70c97e2dd,77,0,0,0,0.498611953
000c00a0e99903f7255edf24d9ab0b6a,77,233454,190884,194360.9786,0.167454922
19eeafb7e15ffdc347fc9f61116ea605,77,8650740,1648725,587109.8035,0.93213184
1af9d33faff1826077e29e195ac5ef14,77,62445,26430,1837.505361,0.970574019
1b7b4236e27163699013842b23f58639,77,167772155,101594512,36518530.23,0.782332591
23e6fc29cc7fdf127fd57797caec1ef9,77,150994938,7034874,121352762.5,0.196312379
24b701ecd0db088223878f634ae6d43e,77,6441,5637,2101.875317,0.673672517
24f476df91974ae3b048f581ccb793fb,77,0,0,0,0.373677148
2625494724018df4323553ff542e2e5a,77,10858,1818,53.57864846,0.995065514
286b271a873c7b4e190f384e28e4063a,77,2686962,1937236,1966658.164,0.268073697
2a5fdd3f3ba34c005a3b110662f2420e,77,402653181,186686542,184336910.9,0.542194326
2b880bc9b8bead31e44c22e9cdb8f25c,77,0,0,0,0.520991566
32ab7472fba2c88bab5ba0c0961b3457,77,26214390,2640196,3319399.533,0.873374908
32cfe384db792f80725b066ae72b087b,77,187,92,147.3185638,0.212200194
39469674a01435b4e00763a53c550bae,77,2103,1776,1979.447476,0.058750606
3ab3f2ea66efecc264a7681fc7c5ec26,77,1,1,0.70992057,0.29007943
3b23e436f382689ed501eb22c1b95736,77,15204341,7996362,8284431.757,0.455127206
4170a28cc94f27124d0582470c7a804a,77,79,38,78.66790834,0.004203692
582dff23dc4fe61ae147f9bbffddb682,77,3720,2181,1469.818101,0.604887607
5da7f1a2c0703c294a1b14677c00ab70,77,44040183,12554751,28567046.58,0.351341329
6e0c2e9c32fac15d0b736e7f72760ce0,77,802800,524647,688131.5615,0.142835623
726fd6325dc02b13a68e292891fd74d5,77,633,587,582.07487,0.080450442
751cbcc1c2e98718b8504bde96824acb,77,434159,325305,399513.954,0.07979806
79394d52d0794fda6566cbb829fee639,77,17643,14065,3071.722226,0.825895697
7cda77cd212ff9a480f08ca8a91f0eca,77,4849651,998410,2392700.868,0.506624112
8569bee0f4aba3c064656bff33a63b1f,77,109051897,87150707,101613808.6,0.068206869
91dbcd5baf074fe8be6f39281bf835f2,77,43,27,37.97704036,0.116813015
96b7bd9a421bca1b6a8e2916b9ce9f93,77,1474545,431751,1097023.182,0.256025973
96cc4d1951f719c6cd9340eb9b502315,77,1166,642,68.71696942,0.941066064
9f1da583f2fe3f475c87afdae6abb996,77,71303160,27231432,24693100.59,0.653688552
a28aafe3a71af397e522b57b2d36f0ab,77,9,3,2.378118549,0.735764606
a9448eba34ad3e5c3eff2f19199bad94,77,1073741823,446981268,425922060.6,0.60332917
b28f42d989cfc821a762df290c62f729,77,1073741822,284427633,51720610.48,0.951831428
b50ff253b9fec25367c1a40a8d230e86,77,0,0,0,0.963750757
bf9e293b83ddbb32040aac0c6be221e5,78,0,0,0,0.071860079
cd4c30b63be63dae7decda66c45e6ee5,78,0,0,0,0.966465441
da43ab15b4ab7324d91f3717b2d9e029,78,334,18,243.6663251,0.270460105
e48bd34b652bb6ac51fd18fbb523c2b4,78,0,0,0,0.717542977
e5e924358c73cd453d7fb072ef0442aa,78,9,2,1.60433604,0.82174044
e7f180f200d2b3d396c7cf54570eaef2,78,1140850680,632858768,316868904.4,0.722252079
f0c25ed4f215935329887ef1cfeb0830,78,0,0,0,0.840457261
f99f8089688072c369867930674a2f5f,78,0,0,0,0.360207106
fbf102d198ba287a353b0cddc191cb0d,78,156120,142352,35067.45009,0.775381437
fdb56adec625fc4c0438fdc70c97e2dd,78,0,0,0,0.414374571
000c00a0e99903f7255edf24d9ab0b6a,78,233454,186912,191352.9049,0.180340003
19eeafb7e15ffdc347fc9f61116ea605,78,8650740,3323799,3306199.365,0.617813116
1af9d33faff1826077e29e195ac5ef14,78,62445,3351,6581.944046,0.89459614
1b7b4236e27163699013842b23f58639,78,167772155,44273276,95906929.67,0.428350135
23e6fc29cc7fdf127fd57797caec1ef9,78,150994938,93142552,9467418.992,0.937299759
24b701ecd0db088223878f634ae6d43e,78,6441,885,58.27328165,0.990952759
24f476df91974ae3b048f581ccb793fb,78,0,0,0,0.885543984
2625494724018df4323553ff542e2e5a,78,10858,2561,6182.191622,0.430632564
286b271a873c7b4e190f384e28e4063a,78,2686962,845854,2346404.774,0.12674434
2a5fdd3f3ba34c005a3b110662f2420e,78,402653181,372271888,103103477.4,0.743939742
2b880bc9b8bead31e44c22e9cdb8f25c,78,0,0,0,0.522493172
32ab7472fba2c88bab5ba0c0961b3457,78,26214390,2442010,12236588.32,0.533211022
32cfe384db792f80725b066ae72b087b,78,187,181,33.42502248,0.821256564
39469674a01435b4e00763a53c550bae,78,2103,1836,2020.850003,0.039063242
3ab3f2ea66efecc264a7681fc7c5ec26,78,1,0,0.56153883,0.43846117
3b23e436f382689ed501eb22c1b95736,78,15204341,12778316,12959144.44,0.147668127
4170a28cc94f27124d0582470c7a804a,78,79,44,18.63047129,0.76417125
582dff23dc4fe61ae147f9bbffddb682,78,3720,1461,127.3493635,0.9657663
5da7f1a2c0703c294a1b14677c00ab70,78,44040183,4522141,30667213.36,0.303653816
6e0c2e9c32fac15d0b736e7f72760ce0,78,802800,181571,182744.2039,0.772366462
726fd6325dc02b13a68e292891fd74d5,78,633,106,191.7244919,0.697117706
751cbcc1c2e98718b8504bde96824acb,78,434159,168370,43465.90646,0.89988482
79394d52d0794fda6566cbb829fee639,78,17643,6365,3158.095313,0.821000096
7cda77cd212ff9a480f08ca8a91f0eca,78,4849651,1325360,2206391.553,0.545041168
8569bee0f4aba3c064656bff33a63b1f,78,109051897,1000595,31529112.29,0.710879745
91dbcd5baf074fe8be6f39281bf835f2,78,43,27,33.95768684,0.210286353
96b7bd9a421bca1b6a8e2916b9ce9f93,78,1474545,978348,1401972.102,0.049217147
96cc4d1951f719c6cd9340eb9b502315,78,1166,387,839.927573,0.279650452
9f1da583f2fe3f475c87afdae6abb996,78,71303160,58308918,42989142.96,0.397093439
a28aafe3a71af397e522b57b2d36f0ab,78,9,9,2.583984901,0.712890567
a9448eba34ad3e5c3eff2f19199bad94,78,1073741823,35709881,795185999.1,0.259425327
b28f42d989cfc821a762df290c62f729,78,1073741822,162942117,501050643.4,0.533360224
b50ff253b9fec25367c1a40a8d230e86,78,0,0,0,0.725136436
bf9e293b83ddbb32040aac0c6be221e5,79,0,0,0,0.79802152
cd4c30b63be63dae7decda66c45e6ee5,79,0,0,0,0.572409411
da43ab15b4ab7324d91f3717b2d9e029,79,334,63,45.8137663,0.862833035
e48bd34b652bb6ac51fd18fbb523c2b4,79,0,0,0,0.941799627
e5e924358c73cd453d7fb072ef0442aa,79,9,7,0.709444488,0.921172835
e7f180f200d2b3d396c7cf54570eaef2,79,1140850680,423149149,542015678.3,0.524902174
f0c25ed4f215935329887ef1cfeb0830,79,0,0,0,0.146683151
f99f8089688072c369867930674a2f5f,79,0,0,0,0.283102224
fbf102d198ba287a353b0cddc191cb0d,79,156120,47974,84926.6772,0.456016672
fdb56adec625fc4c0438fdc70c97e2dd,79,0,0,0,0.824380292
000c00a0e99903f7255edf24d9ab0b6a,79,233454,195162,2624.220468,0.988759154
19eeafb7e15ffdc347fc9f61116ea605,79,8650740,2239373,7362422.108,0.148925744
1af9d33faff1826077e29e195ac5ef14,79,62445,52613,51821.64434,0.170123399
1b7b4236e27163699013842b23f58639,79,167772155,89987720,146036780.9,0.129552929
23e6fc29cc7fdf127fd57797caec1ef9,79,150994938,97855941,83511799.4,0.446923185
24b701ecd0db088223878f634ae6d43e,79,6441,1390,1710.876596,0.734377178
24f476df91974ae3b048f581ccb793fb,79,0,0,0,0.263344959
2625494724018df4323553ff542e2e5a,79,10858,2332,4749.369183,0.562592634
286b271a873c7b4e190f384e28e4063a,79,2686962,2432413,830451.7243,0.690932836
2a5fdd3f3ba34c005a3b110662f2420e,79,402653181,65813712,203587764.6,0.494384313
2b880bc9b8bead31e44c22e9cdb8f25c,79,0,0,0,0.500066328
32ab7472fba2c88bab5ba0c0961b3457,79,26214390,20031030,22491395.04,0.142021041
32cfe384db792f80725b066ae72b087b,79,187,38,117.9865886,0.369055676
39469674a01435b4e00763a53c550bae,79,2103,1879,2062.287697,0.019359155
3ab3f2ea66efecc264a7681fc7c5ec26,79,1,1,0.795398506,0.204601494
3b23e436f382689ed501eb22c1b95736,79,15204341,6304984,13778798.74,0.093758899
4170a28cc94f27124d0582470c7a804a,79,79,38,11.97474415,0.84842096
582dff23dc4fe61ae147f9bbffddb682,79,3720,2632,427.2658482,0.885143589
5da7f1a2c0703c294a1b14677c00ab70,79,44040183,4826443,2703006.411,0.938624088
6e0c2e9c32fac15d0b736e7f72760ce0,79,802800,395430,47758.83937,0.940509667
726fd6325dc02b13a68e292891fd74d5,79,633,344,327.7265306,0.482264565
751cbcc1c2e98718b8504bde96824acb,79,434159,199420,44850.29527,0.896696152
79394d52d0794fda6566cbb829fee639,79,17643,1955,3811.068093,0.783989792
7cda77cd212ff9a480f08ca8a91f0eca,79,4849651,2981123,3793283.854,0.217823333
8569bee0f4aba3c064656bff33a63b1f,79,109051897,59519737,71345816.84,0.345762717
91dbcd5baf074fe8be6f39281bf835f2,79,43,36,28.50791816,0.337025159
96b7bd9a421bca1b6a8e2916b9ce9f93,79,1474545,493926,1185536.923,0.19599814
96cc4d1951f719c6cd9340eb9b502315,79,1166,28,1087.730286,0.067126685
9f1da583f2fe3f475c87afdae6abb996,79,71303160,37791357,18056044.51,0.746770767
a28aafe3a71af397e522b57b2d36f0ab,79,9,1,1.183117186,0.868542535
a9448eba34ad3e5c3eff2f19199bad94,79,1073741823,529576356,414426879.5,0.614034891
b28f42d989cfc821a762df290c62f729,79,1073741822,781068428,261900982.7,0.756085702
b50ff253b9fec25367c1a40a8d230e86,79,0,0,0,0.532117641
bf9e293b83ddbb32040aac0c6be221e5,80,0,0,0,0.472710743
cd4c30b63be63dae7decda66c45e6ee5,80,0,0,0,0.480843592
da43ab15b4ab7324d91f3717b2d9e029,80,334,196,304.1371079,0.089409856
e48bd34b652bb6ac51fd18fbb523c2b4,80,0,0,0,0.134783962
e5e924358c73cd453d7fb072ef0442aa,80,9,1,0.897002519,0.900333053
e7f180f200d2b3d396c7cf54570eaef2,80,1140850680,439059407,613877784.8,0.461912242
f0c25ed4f215935329887ef1cfeb0830,80,0,0,0,0.789614894
f99f8089688072c369867930674a2f5f,80,0,0,0,0.397171759
fbf102d198ba287a353b0cddc191cb0d,80,156120,24878,150822.27,0.033933705
fdb56adec625fc4c0438fdc70c97e2dd,80,0,0,0,0.762144178
000c00a0e99903f7255edf24d9ab0b6a,80,233454,94215,67993.69391,0.708749073
19eeafb7e15ffdc347fc9f61116ea605,80,8650740,2426734,8644753.307,0.000692044
1af9d33faff1826077e29e195ac5ef14,80,62445,33511,51197.90493,0.18011202
1b7b4236e27163699013842b23f58639,80,167772155,95788266,126075851.2,0.248529345
23e6fc29cc7fdf127fd57797caec1ef9,80,150994938,36589663,80739703.79,0.465282049
24b701ecd0db088223878f634ae6d43e,80,6441,5576,1641.649907,0.745124995
24f476df91974ae3b048f581ccb793fb,80,0,0,0,0.280135449
2625494724018df4323553ff542e2e5a,80,10858,1916,3090.105679,0.715407471
286b271a873c7b4e190f384e28e4063a,80,2686962,2476142,203507.6797,0.92426105
2a5fdd3f3ba34c005a3b110662f2420e,80,402653181,18060685,526506.199,0.998692408
2b880bc9b8bead31e44c22e9cdb8f25c,80,0,0,0,0.379980938
32ab7472fba2c88bab5ba0c0961b3457,80,26214390,16604914,10867961.51,0.585420011
32cfe384db792f80725b066ae72b087b,80,187,173,74.57390381,0.601209071
39469674a01435b4e00763a53c550bae,80,2103,423,378.8640759,0.819845898
3ab3f2ea66efecc264a7681fc7c5ec26,80,1,0,0.958659817,0.041340183
3b23e436f382689ed501eb22c1b95736,80,15204341,12860461,11596861.81,0.237266396
4170a28cc94f27124d0582470c7a804a,80,79,61,68.84106869,0.128594067
582dff23dc4fe61ae147f9bbffddb682,80,3720,1097,1475.74178,0.60329522
5da7f1a2c0703c294a1b14677c00ab70,80,44040183,42521554,35898048.63,0.184879667
6e0c2e9c32fac15d0b736e7f72760ce0,80,802800,77580,362605.1921,0.548324375
726fd6325dc02b13a68e292891fd74d5,80,633,101,395.9675332,0.374458873
751cbcc1c2e98718b8504bde96824acb,80,434159,205136,286092.7809,0.34104146
79394d52d0794fda6566cbb829fee639,80,17643,12836,3846.628651,0.781974231
7cda77cd212ff9a480f08ca8a91f0eca,80,4849651,627344,3706183.194,0.235783525
8569bee0f4aba3c064656bff33a63b1f,80,109051897,86680248,22359046.01,0.794968757
91dbcd5baf074fe8be6f39281bf835f2,80,43,14,17.7206912,0.587890902
96b7bd9a421bca1b6a8e2916b9ce9f93,80,1474545,815346,1290337.307,0.124925108
96cc4d1951f719c6cd9340eb9b502315,80,1166,900,714.2873432,0.387403651
9f1da583f2fe3f475c87afdae6abb996,80,71303160,16175287,21489563.11,0.69861696
a28aafe3a71af397e522b57b2d36f0ab,80,9,3,2.657164368,0.704759515
a9448eba34ad3e5c3eff2f19199bad94,80,1073741823,986369908,1055851875,0.016661313
b28f42d989cfc821a762df290c62f729,80,1073741822,708784971,109460028.4,0.898057404
b50ff253b9fec25367c1a40a8d230e86,80,0,0,0,0.286102785
bf9e293b83ddbb32040aac0c6be221e5,81,0,0,0,0.543824096
cd4c30b63be63dae7decda66c45e6ee5,81,0,0,0,0.640330242
da43ab15b4ab7324d91f3717b2d9e029,81,334,119,188.3904799,0.435956647
e48bd34b652bb6ac51fd18fbb523c2b4,81,0,0,0,0.520978276
e5e924358c73cd453d7fb072ef0442aa,81,9,4,5.686876586,0.368124824
e7f180f200d2b3d396c7cf54570eaef2,81,1140850680,258427444,43320099.86,0.962028247
f0c25ed4f215935329887ef1cfeb0830,81,0,0,0,0.247541636
f99f8089688072c369867930674a2f5f,81,0,0,0,0.651178877
fbf102d198ba287a353b0cddc191cb0d,81,156120,34000,27158.16955,0.826042983
fdb56adec625fc4c0438fdc70c97e2dd,81,0,0,0,0.278067726
000c00a0e99903f7255edf24d9ab0b6a,81,233454,197195,112655.2727,0.51744124
19eeafb7e15ffdc347fc9f61116ea605,81,8650740,1200639,3105210.79,0.641046802
1af9d33faff1826077e29e195ac5ef14,81,62445,40889,30594.26139,0.510060671
1b7b4236e27163699013842b23f58639,81,167772155,131144826,8988934.462,0.946421774
23e6fc29cc7fdf127fd57797caec1ef9,81,150994938,3759865,11320115.03,0.925029838
24b701ecd0db088223878f634ae6d43e,81,6441,2920,5839.336096,0.093411567
24f476df91974ae3b048f581ccb793fb,81,0,0,0,0.37646225
2625494724018df4323553ff542e2e5a,81,10858,2176,4161.892768,0.616698032
286b271a873c7b4e190f384e28e4063a,81,2686962,2175783,1513568.917,0.436698801
2a5fdd3f3ba34c005a3b110662f2420e,81,402653181,20678888,175928182.7,0.563077629
2b880bc9b8bead31e44c22e9cdb8f25c,81,0,0,0,0.048418289
32ab7472fba2c88bab5ba0c0961b3457,81,26214390,21030866,16731602.11,0.361739788
32cfe384db792f80725b066ae72b087b,81,187,79,104.367966,0.441882535
39469674a01435b4e00763a53c550bae,81,2103,1362,2096.841998,0.002928199
3ab3f2ea66efecc264a7681fc7c5ec26,81,1,1,0.354164713,0.645835287
3b23e436f382689ed501eb22c1b95736,81,15204341,808265,15125003.57,0.005218077
4170a28cc94f27124d0582470c7a804a,81,79,48,50.58859399,0.359638051
582dff23dc4fe61ae147f9bbffddb682,81,3720,2421,2530.582671,0.319735841
5da7f1a2c0703c294a1b14677c00ab70,81,44040183,7126393,30938863.47,0.297485583
6e0c2e9c32fac15d0b736e7f72760ce0,81,802800,421862,86489.98986,0.892264587
726fd6325dc02b13a68e292891fd74d5,81,633,179,403.3255059,0.362834904
751cbcc1c2e98718b8504bde96824acb,81,434159,117220,403923.9196,0.06964057
79394d52d0794fda6566cbb829fee639,81,17643,398,3968.376504,0.775073598
7cda77cd212ff9a480f08ca8a91f0eca,81,4849651,4231538,1059028.611,0.781627872
8569bee0f4aba3c064656bff33a63b1f,81,109051897,106854108,59153885.66,0.457562066
91dbcd5baf074fe8be6f39281bf835f2,81,43,38,24.01414997,0.441531396
96b7bd9a421bca1b6a8e2916b9ce9f93,81,1474545,1186017,693619.0407,0.529604698
96cc4d1951f719c6cd9340eb9b502315,81,1166,815,211.0637952,0.818984738
9f1da583f2fe3f475c87afdae6abb996,81,71303160,37823813,40849993.75,0.427094202
a28aafe3a71af397e522b57b2d36f0ab,81,9,5,5.94330759,0.33963249
a9448eba34ad3e5c3eff2f19199bad94,81,1073741823,1068724253,923995429.7,0.139462197
b28f42d989cfc821a762df290c62f729,81,1073741822,353027435,187607864,0.825276561
b50ff253b9fec25367c1a40a8d230e86,81,0,0,0,0.227597769
bf9e293b83ddbb32040aac0c6be221e5,82,0,0,0,0.615340394
cd4c30b63be63dae7decda66c45e6ee5,82,0,0,0,0.757969293
da43ab15b4ab7324d91f3717b2d9e029,82,334,242,163.3971937,0.510786845
e48bd34b652bb6ac51fd18fbb523c2b4,82,0,0,0,0.750047238
e5e924358c73cd453d7fb072ef0442aa,82,9,5,0.487646187,0.94581709
e7f180f200d2b3d396c7cf54570eaef2,82,1140850680,151147445,368058245.1,0.677382631
f0c25ed4f215935329887ef1cfeb0830,82,0,0,0,0.944012884
f99f8089688072c369867930674a2f5f,82,0,0,0,0.639332358
fbf102d198ba287a353b0cddc191cb0d,82,156120,37301,69582.66707,0.554300108
fdb56adec625fc4c0438fdc70c97e2dd,82,0,0,0,0.036164297
000c00a0e99903f7255edf24d9ab0b6a,82,233454,146623,157812.9363,0.324008428
19eeafb7e15ffdc347fc9f61116ea605,82,8650740,5132520,6445654.219,0.254901405
1af9d33faff1826077e29e195ac5ef14,82,62445,30907,48667.27464,0.220637767
1b7b4236e27163699013842b23f58639,82,167772155,153270245,7759146.86,0.953751879
23e6fc29cc7fdf127fd57797caec1ef9,82,150994938,140768533,70775003.51,0.531275654
24b701ecd0db088223878f634ae6d43e,82,6441,5838,5377.967349,0.165041554
24f476df91974ae3b048f581ccb793fb,82,0,0,0,0.233067186
2625494724018df4323553ff542e2e5a,82,10858,4328,2740.862036,0.747572109
286b271a873c7b4e190f384e28e4063a,82,2686962,1459436,1401277.715,0.47848994
2a5fdd3f3ba34c005a3b110662f2420e,82,402653181,118077107,241313210.9,0.400692153
2b880bc9b8bead31e44c22e9cdb8f25c,82,0,0,0,0.693829426
32ab7472fba2c88bab5ba0c0961b3457,82,26214390,14604515,19904560.73,0.240700977
32cfe384db792f80725b066ae72b087b,82,187,179,111.534899,0.40355669
39469674a01435b4e00763a53c550bae,82,2103,300,720.944589,0.657182792
3ab3f2ea66efecc264a7681fc7c5ec26,82,1,1,0.366886436,0.633113564
3b23e436f382689ed501eb22c1b95736,82,15204341,2875562,10056428.85,0.338581735
4170a28cc94f27124d0582470c7a804a,82,79,61,62.7486218,0.205713648
582dff23dc4fe61ae147f9bbffddb682,82,3720,1146,3648.171506,0.019308735
5da7f1a2c0703c294a1b14677c00ab70,82,44040183,25030918,29692469.51,0.325786873
